"","TripPurpose","Mode","Driver","Transfer","Gender","Age","Marriage","Occupation","EducationLevel","HHSize","HHChildren","HHWorker","HHIncome","HHCarOwnership","HHScooterOwnership","HHLicenses","HHScooterLicenses","PersonalCarLicense","ScooterLicense","Car_avail","Scooter_avail","LongDistTrain_avail","Taxi_avail","MRT_avail","Bus_avail","Bike_avail","Walk_avail","Cost_Car","Cost_Scooter","Cost_LongDistTrain","Cost_Taxi","Cost_MRT","Cost_Bus","Cost_Bike","Cost_Walk","TravelTime_Car","TravelTime_Scooter","TravelTime_LongDistTrain","TravelTime_Taxi","TravelTime_MRT","TravelTime_Bus","TravelTime_Bike","TravelTime_Walk","InVehTime_Car","InVehTime_Scooter","InVehTime_LongDistTrain","InVehTime_Taxi","InVehTime_MRT","InVehTime_Bus","InVehTime_Bike","InVehTime_Walk","OutOfVehTime_Car","OutOfVehTime_Scooter","OutOfVehTime_LongDistTrain","OutOfVehTime_Taxi","OutOfVehTime_MRT","OutOfVehTime_Bus","OutOfVehTime_Bike","OutOfVehTime_Walk","AETime_Car","AETime_Scooter","AETime_LongDistTrain","AETime_Taxi","AETime_MRT","AETime_Bus","AETime_Bike","AETime_Walk","WaitTime_Car","WaitTime_Scooter","WaitTime_LongDistTrain","WaitTime_Taxi","WaitTime_MRT","WaitTime_Bus","WaitTime_Bike","WaitTime_Walk","VOT_Car","VOT_Scooter","VOT_LongDistTrain","VOT_Taxi","VOT_MRT","VOT_Bus","VOT_Bike","VOT_Walk","InVehVOT_Car","InVehVOT_Scooter","InVehVOT_LongDistTrain","InVehVOT_Taxi","InVehVOT_MRT","InVehVOT_Bus","InVehVOT_Bike","InVehVOT_Walk","OutVehVOT_Car","OutVehVOT_Scooter","OutVehVOT_LongDistTrain","OutVehVOT_Taxi","OutVehVOT_MRT","OutVehVOT_Bus","OutVehVOT_Bike","OutVehVOT_Walk","Weight","City"
"434",1,1,1,0,0,4,1,2,3,4,2,2,90000,1,1,2,1,1,0,1,1,1,1,1,1,1,1,100,25.68,40,540,26.5,30,20,0,44,47.63,69.8571428571429,47.4,58.8445252827717,74.9803646563815,110.266666666667,600,40,40,15,40,35.2941176470588,52.1739130434783,100,600,4,7.63,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,600,4,7.63,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,288.64,242.8518,402.121428571429,709.776,350.312086369644,347.872510518934,493.696,4716,257.2,182.88,98.95,697.2,165.205882352941,235.04347826087,413,0,31.4399999999999,59.9718,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,4716,3.536,2
"435",1,1,1,0,1,5,1,2,3,4,0,4,350000,1,0,2,1,1,1,1,0,0,1,1,1,1,1,172.5,13.18,15,227.5,21,15,12.5,0,16,22.63,60.4821428571429,22.4,36.4833081363386,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,1,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,225,1,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,239.31,132.1018,340.277678571429,299.026,255.744096069269,204.720336605891,240.571,1768.5,231.45,72.13,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,7.86000000000001,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1768.5,2.136,1
"436",1,6,0,1,0,2,0,2,4,4,0,3,50000,2,3,4,4,1,1,1,1,1,1,1,1,1,1,105.019503546099,22.93,34.5,471.25,25.29,43,20,0,42.6276595744681,42.13,67.7946428571429,41.9,59.0078431372549,75,96.5166666666667,517.5,34.5,34.5,12.9375,34.5,30.4411764705882,45,86.25,517.5,8.12765957446809,7.63,54.8571428571429,7.4,28.5666666666667,30,10.2666666666667,517.5,8.12765957446809,7.63,38.5714285714286,1.6,21.1666666666667,20,10.2666666666667,0,0,0,16.2857142857143,5.8,7.4,10,0,0,304.487907801418,218.4868,388.515803571429,619.411,369.457823529412,455.65,439.6585,4067.55,240.604503546099,158.515,85.344375,606.835,144.923823529412,219.85,358.9625,0,63.8834042553192,59.9718,303.171428571429,12.576,224.534,235.8,80.696,4067.55,1,4
"437",1,4,0,0,1,2,0,2,3,4,0,3,350000,2,4,4,4,1,1,1,1,0,1,1,1,1,1,83.2695035460993,15.68,20,180,22.1,30,12.5,0,28.1276595744681,27.63,62.3571428571429,25,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,7.63,54.8571428571429,5,23.2480140186916,22.8064516129032,10.2666666666667,300,8.12765957446809,7.63,38.5714285714286,2,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,3,3.9,8.45161290322581,0,0,225.752907801418,154.2518,352.646428571429,297.9,274.182331363386,245.350771388499,289.696,2358,161.869503546099,94.28,49.475,258.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,59.9718,303.171428571429,39.3,182.729390186916,112.829032258065,80.696,2358,1.109,1
"438",1,3,0,1,0,2,0,2,4,1,0,1,50000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,145.269503546099,36.3466666666667,0,806.666666666667,31.1933333333333,100,20,0,69.4609929078014,68.9633333333333,49,68.7333333333333,74.4444327731092,102.806451612903,163.6,575,61.3333333333333,61.3333333333333,23,61.3333333333333,54.1176470588235,80,153.333333333333,575,8.12765957446809,7.63,26,7.4,20.3267857142857,22.8064516129032,10.2666666666667,575,8.12765957446809,7.63,18,1.6,16.4267857142857,14.3548387096774,10.2666666666667,0,0,0,8,5.8,3.9,8.45161290322581,0,0,450.192907801418,337.358466666667,294.75,1060.28266666667,403.644221988795,527.229032258065,703.296,4519.5,386.309503546099,277.386666666667,90.39,1047.70666666667,243.87568627451,414.4,622.6,0,63.8834042553191,59.9718,204.36,12.576,159.768535714286,112.829032258065,80.696,4519.5,1,1
"439",1,2,1,0,1,4,1,2,4,4,2,2,125000,2,1,2,2,1,1,1,1,1,1,1,1,1,1,83.2695035460993,10,20,290,22.1,30,12.5,0,28.1276595744681,23,62.3571428571429,27.4,41.1974664592423,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,3,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,300,8.12765957446809,3,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,225.752907801418,112.18,352.646428571429,381.176,276.559145193174,245.350771388499,289.696,2358,161.869503546099,88.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,23.58,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,2358,2.93,2
"440",1,1,1,0,1,4,0,2,3,1,0,1,125000,1,0,0,0,1,1,1,0,0,1,1,1,1,1,195,20.68,30,415,24.3,30,20,0,40,37.63,66.1071428571429,37.4,49.7186022539857,61.9368863955119,85.2666666666667,450,30,30,11.25,30,26.4705882352941,39.1304347826087,75,450,10,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,450,10,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,391.5,198.5518,377.383928571429,545.476,311.058801951622,296.611640953717,395.446,3537,312.9,138.58,74.2125,532.9,128.329411764706,183.782608695652,314.75,0,78.6,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,3537,2.93,1
"441",1,2,1,0,0,5,1,2,3,4,0,3,350000,1,3,4,3,1,1,1,1,0,1,1,1,1,1,60.7695035460993,2.5,5,102.5,18.8,15,2.5,0,13.1276595744681,7,56.7321428571429,12.4,27.6597787245739,29.328190743338,22.7666666666667,75,5,5,1.875,5,4.41176470588235,6.52173913043478,12.5,75,8.12765957446809,2,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,75,8.12765957446809,2,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,144.302907801418,37.87,315.540178571429,134.726,218.867625481034,153.459467040673,132.321,589.5,80.4195035460993,22.15,12.36875,122.15,36.1382352941176,40.6304347826087,51.625,0,63.8834042553192,15.72,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,589.5,2.119,1
"443",1,6,0,0,1,2,0,2,4,2,0,2,70000,0,0,1,2,1,1,0,0,0,1,1,1,1,1,87.7695035460993,17.18,23,327.5,22.76,15,20,0,31.1276595744681,30.63,63.4821428571429,30.4,43.5421316657504,39,67.7666666666667,345,23,23,8.625,23,20.2941176470588,30,57.5,345,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,9,10.2666666666667,345,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,6,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,3,0,0,242.042907801418,167.5418,360.067678571429,430.466,285.245272539857,203.64,326.671,2711.7,178.159503546099,107.57,56.89625,417.89,102.515882352941,132.9,245.975,0,63.8834042553192,59.9718,303.171428571429,12.576,182.729390186916,70.74,80.696,2711.7,1.109,1
"444",1,5,0,1,1,2,0,2,4,5,0,4,250000,1,2,4,3,1,1,1,1,1,1,1,1,1,1,87.2695035460993,17.0133333333333,22.6666666666667,323.333333333333,20,30,12.5,0,30.7943262411348,30.2966666666667,63.3571428571429,30.0666666666667,40,52.3716690042076,66.9333333333333,340,22.6666666666667,22.6666666666667,8.5,22.6666666666667,20,29.5652173913043,56.6666666666667,340,8.12765957446809,7.63,54.8571428571429,7.4,20,22.8064516129032,10.2666666666667,340,8.12765957446809,7.63,38.5714285714286,1.6,15,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,5,8.45161290322581,0,0,240.232907801418,166.065133333333,359.243095238095,424.989333333333,255.8,259.020336605891,315.896,2672.4,176.349503546099,106.093333333333,56.0716666666667,412.413333333333,98.6,146.191304347826,235.2,0,63.8834042553191,59.9718,303.171428571429,12.576,157.2,112.829032258065,80.696,2672.4,1.109,2
"445",1,1,1,0,1,3,1,2,4,3,1,2,250000,2,1,2,2,1,1,1,1,0,1,1,1,1,1,22.5,13.18,15,227.5,21,15,12.5,0,21,22.63,60.4821428571429,22.4,36.4833081363386,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,6,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,225,6,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,128.61,132.1018,340.277678571429,299.026,255.744096069269,204.720336605891,240.571,1768.5,81.45,72.13,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,47.16,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1768.5,2.874,1
"446",1,5,0,1,1,2,0,2,3,4,0,3,125000,1,2,2,4,1,1,1,1,1,1,1,1,1,1,87.2695035460993,17.0133333333333,22.6666666666667,323.333333333333,80,30,12.5,0,30.7943262411348,30.2966666666667,63.3571428571429,30.0666666666667,55,52.3716690042076,66.9333333333333,340,22.6666666666667,22.6666666666667,8.5,22.6666666666667,20,29.5652173913043,56.6666666666667,340,8.12765957446809,7.63,54.8571428571429,7.4,35,22.8064516129032,10.2666666666667,340,8.12765957446809,7.63,38.5714285714286,1.6,25,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,10,8.45161290322581,0,0,240.232907801418,166.065133333333,359.243095238095,424.989333333333,433.7,259.020336605891,315.896,2672.4,176.349503546099,106.093333333333,56.0716666666667,412.413333333333,158.6,146.191304347826,235.2,0,63.8834042553191,59.9718,303.171428571429,12.576,275.1,112.829032258065,80.696,2672.4,1.109,4
"447",1,2,1,0,1,2,0,2,4,4,0,2,50000,1,2,3,2,1,1,1,1,1,1,1,1,1,1,83.2695035460993,10,20,290,22.1,30,12.5,0,28.1276595744681,25,62.3571428571429,27.4,43.4262254901961,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,5,54.8571428571429,7.4,25.7791666666667,22.8064516129032,10.2666666666667,300,8.12765957446809,5,38.5714285714286,1.6,21.8791666666667,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,225.752907801418,127.9,352.646428571429,381.176,294.077191176471,245.350771388499,289.696,2358,161.869503546099,88.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,39.3,303.171428571429,12.576,202.62425,112.829032258065,80.696,2358,1.109,1
"448",1,6,0,1,1,2,0,2,4,1,0,1,50000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,99.2695035460993,21.0133333333333,30.6666666666667,423.333333333333,24.4466666666667,23,20,0,38.7943262411348,38.2966666666667,66.3571428571429,38.0666666666667,50.6092311651246,49,86.9333333333333,460,30.6666666666667,30.6666666666667,11.5,30.6666666666667,27.0588235294118,40,76.6666666666667,460,8.12765957446809,7.63,54.8571428571429,7.4,23.5504076357129,9,10.2666666666667,460,8.12765957446809,7.63,38.5714285714286,1.6,19.0823225293299,6,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,3,0,0,283.672907801418,201.505133333333,379.033095238095,556.429333333333,315.894047153958,250.94,401.996,3615.6,219.789503546099,141.533333333333,75.8616666666667,543.853333333333,130.787843137255,180.2,321.3,0,63.8834042553191,59.9718,303.171428571429,12.576,185.106204016703,70.74,80.696,3615.6,1.109,2
"449",1,1,0,0,0,6,1,2,2,5,2,4,250000,3,4,4,4,1,0,1,1,1,1,1,1,1,1,52.5,23.18,35,477.5,25.4,30,20,0,37,42.63,67.9821428571429,42.4,56.6615196078431,68.4586255259467,97.7666666666667,525,35,35,13.125,35,30.8823529411765,45.6521739130435,87.5,525,2,7.63,54.8571428571429,7.4,25.7791666666667,22.8064516129032,10.2666666666667,525,2,7.63,38.5714285714286,1.6,21.8791666666667,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,205.77,220.7018,389.752678571429,627.626,349.391897058824,322.242075736325,444.571,4126.5,190.05,160.73,86.58125,615.05,146.767647058824,209.413043478261,363.875,0,15.72,59.9718,303.171428571429,12.576,202.62425,112.829032258065,80.696,4126.5,6.829,1
"450",1,6,0,1,0,6,1,2,3,2,0,1,30000,1,1,1,1,0,0,1,1,1,1,1,1,1,1,87.7695035460993,17.18,23,327.5,22.76,30,20,0,31.1276595744681,30.63,63.4821428571429,30.4,46.0732843137255,42,67.7666666666667,345,23,23,8.625,23,20.2941176470588,30,57.5,345,8.12765957446809,7.63,54.8571428571429,7.4,25.7791666666667,12,10.2666666666667,345,8.12765957446809,7.63,38.5714285714286,1.6,21.8791666666667,2,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,10,0,0,242.042907801418,167.5418,360.067678571429,430.466,305.140132352941,242.22,326.671,2711.7,178.159503546099,107.57,56.89625,417.89,102.515882352941,147.9,245.975,0,63.8834042553192,59.9718,303.171428571429,12.576,202.62425,94.32,80.696,2711.7,6.829,1
"451",1,5,0,1,0,2,0,2,3,3,0,3,30000,1,0,3,0,1,0,1,0,1,1,1,1,1,1,138.269503546099,34.0133333333333,56.6666666666667,748.333333333333,45,30,20,0,64.7943262411348,64.2966666666667,76.1071428571429,64.0666666666667,79,96.7194950911641,151.933333333333,850,56.6666666666667,56.6666666666667,21.25,56.6666666666667,50,73.9130434782609,141.666666666667,850,8.12765957446809,7.63,54.8571428571429,7.4,29,22.8064516129032,10.2666666666667,850,8.12765957446809,7.63,38.5714285714286,1.6,25,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4,8.45161290322581,0,0,424.852907801418,316.685133333333,443.350595238095,983.609333333333,469.44,433.30729312763,657.446,6681,360.969503546099,256.713333333333,140.179166666667,971.033333333333,241.5,320.478260869565,576.75,0,63.8834042553191,59.9718,303.171428571429,12.576,227.94,112.829032258065,80.696,6681,1,1
"452",1,2,1,0,0,3,1,2,4,3,1,2,250000,1,1,2,2,1,1,1,1,1,1,1,1,1,1,75.7695035460993,7.5,15,227.5,21,15,12.5,0,23.1276595744681,23,60.4821428571429,22.4,39.0144607843137,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,8.12765957446809,8,54.8571428571429,7.4,25.7791666666667,22.8064516129032,10.2666666666667,225,8.12765957446809,8,38.5714285714286,1.6,21.8791666666667,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,198.602907801418,129.33,340.277678571429,299.026,275.638955882353,204.720336605891,240.571,1768.5,134.719503546099,66.45,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,63.8834042553191,62.88,303.171428571429,12.576,202.62425,112.829032258065,80.696,1768.5,2.801,1
"453",5,5,0,1,1,2,0,2,3,4,0,4,250000,2,1,3,3,1,1,1,1,0,1,1,1,1,1,87.2695035460993,17.0133333333333,22.6666666666667,323.333333333333,25,30,12.5,0,30.7943262411348,30.2966666666667,63.3571428571429,30.0666666666667,50,52.3716690042076,66.9333333333333,340,22.6666666666667,22.6666666666667,8.5,22.6666666666667,20,29.5652173913043,56.6666666666667,340,8.12765957446809,7.63,54.8571428571429,7.4,30,22.8064516129032,10.2666666666667,340,8.12765957446809,7.63,38.5714285714286,1.6,25,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,5,8.45161290322581,0,0,240.232907801418,166.065133333333,359.243095238095,424.989333333333,339.4,259.020336605891,315.896,2672.4,176.349503546099,106.093333333333,56.0716666666667,412.413333333333,103.6,146.191304347826,235.2,0,63.8834042553191,59.9718,303.171428571429,12.576,235.8,112.829032258065,80.696,2672.4,1.109,1
"454",1,6,0,0,1,2,0,2,4,1,0,1,250000,0,0,0,0,1,1,0,0,0,1,1,1,1,1,64.7695035460993,9.51333333333333,7.66666666666667,135.833333333333,19.3866666666667,15,2.5,0,15.7943262411348,15.2966666666667,57.7321428571429,15.0666666666667,30.0127199010445,25,29.4333333333333,115,7.66666666666667,7.66666666666667,2.875,7.66666666666667,6.76470588235294,10,19.1666666666667,115,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,15,10.2666666666667,115,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,10,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,5,0,0,158.782907801418,99.6151333333333,322.136845238095,178.539333333333,228.70135097123,172.2,158.521,903.9,94.8995035460993,39.6433333333333,18.9654166666667,165.963333333333,45.9719607843137,54.3,77.825,0,63.8834042553192,59.9718,303.171428571429,12.576,182.729390186916,117.9,80.696,903.9,1.109,1
"455",1,2,1,0,1,2,0,2,4,3,0,3,175000,1,1,3,1,1,1,1,1,1,1,1,1,1,1,83.2695035460993,10,20,290,22.1,30,12.5,0,28.1276595744681,23,62.3571428571429,27.4,41.1974664592423,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,3,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,300,8.12765957446809,3,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,225.752907801418,112.18,352.646428571429,381.176,276.559145193174,245.350771388499,289.696,2358,161.869503546099,88.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,23.58,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,2358,1.109,2
"457",1,1,1,0,1,6,1,2,3,2,0,2,175000,2,1,3,3,1,1,1,1,1,1,1,1,1,1,45,20.68,30,415,24.3,30,20,0,41,37.63,66.1071428571429,37.4,52.2497549019608,61.9368863955119,85.2666666666667,450,30,30,11.25,30,26.4705882352941,39.1304347826087,75,450,11,7.63,54.8571428571429,7.4,25.7791666666667,22.8064516129032,10.2666666666667,450,11,7.63,38.5714285714286,1.6,21.8791666666667,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,249.36,198.5518,377.383928571429,545.476,330.953661764706,296.611640953717,395.446,3537,162.9,138.58,74.2125,532.9,128.329411764706,183.782608695652,314.75,0,86.46,59.9718,303.171428571429,12.576,202.62425,112.829032258065,80.696,3537,3.854,1
"458",1,1,1,0,1,5,1,2,4,4,1,3,175000,1,1,2,2,1,1,1,1,0,1,1,1,1,1,330,15.68,20,290,22.1,30,12.5,0,30,27.63,62.3571428571429,27.4,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,10,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,300,10,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,487.2,154.2518,352.646428571429,381.176,274.182331363386,245.350771388499,289.696,2358,408.6,94.28,49.475,368.6,91.4529411764706,132.521739130435,209,0,78.6,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2358,2.136,1
"459",1,3,0,1,0,5,1,2,3,2,0,2,125000,0,0,0,0,1,0,0,0,1,1,1,1,1,1,233.269503546099,65.68,38,1540,44.1,100,20,0,128.127659574468,127.63,85,127.4,131.917866959868,179.328190743338,310.266666666667,1125,120,120,45,120,105.882352941176,156.521739130435,300,1125,8.12765957446809,7.63,40,7.4,26.0355140186916,22.8064516129032,10.2666666666667,1125,8.12765957446809,7.63,30,1.6,18.6355140186916,14.3548387096774,10.2666666666667,0,0,0,10,5.8,7.4,8.45161290322581,0,0,768.752907801418,597.2518,529.25,2024.176,664.856787245739,827.959467040673,1279.696,8842.5,704.869503546099,537.28,214.85,2011.6,460.217647058824,715.130434782609,1199,0,63.8834042553192,59.9718,314.4,12.576,204.639140186916,112.829032258065,80.6959999999999,8842.5,2.119,4
"461",1,6,0,0,1,6,1,2,4,2,0,1,250000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,110.769503546099,24.8466666666667,38.3333333333333,519.166666666667,26.1333333333333,120,20,0,46.4609929078014,45.9633333333333,69.2321428571429,45.7333333333333,54.1503151260504,75,106.1,575,38.3333333333333,38.3333333333333,14.375,38.3333333333333,33.8235294117647,50,95.8333333333333,575,8.12765957446809,7.63,54.8571428571429,7.4,20.3267857142857,25,10.2666666666667,575,8.12765957446809,7.63,38.5714285714286,1.6,16.4267857142857,20,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,5,0,0,325.302907801418,235.468466666667,397.998511904762,682.392666666667,318.828339635854,513,477.321,4519.5,261.419503546099,175.496666666667,94.8270833333333,669.816666666667,159.059803921569,316.5,396.625,0,63.8834042553191,59.9718,303.171428571429,12.576,159.768535714286,196.5,80.696,4519.5,3.854,1
"462",1,7,0,0,1,6,1,2,3,3,1,2,175000,1,2,4,3,1,1,1,1,1,1,1,1,1,1,62.2695035460993,8.68,6,115,19.02,15,0,0,14.1276595744681,13.63,57.1071428571429,13.4,31.0732843137255,30.632538569425,28,90,6,6,2.25,6,5.29411764705882,7.82608695652174,15,90,8.12765957446809,7.63,54.8571428571429,7.4,25.7791666666667,22.8064516129032,28,90,8.12765957446809,7.63,38.5714285714286,1.6,21.8791666666667,14.3548387096774,28,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,149.732907801418,92.2318,318.013928571429,151.156,242.450132352941,158.585553997195,161.13,707.4,85.8495035460993,32.26,14.8425,138.58,39.8258823529412,45.7565217391304,58.95,0,63.8834042553192,59.9718,303.171428571429,12.576,202.62425,112.829032258065,102.18,707.4,3.854,1
"463",1,2,1,0,0,3,0,2,4,3,0,3,175000,1,3,2,3,1,1,1,1,0,1,1,1,1,1,83.2695035460993,28,20,290,22.1,30,12.5,0,28.1276595744681,27,62.3571428571429,27.4,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,7,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,300,8.12765957446809,7,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,225.752907801418,161.62,352.646428571429,381.176,274.182331363386,245.350771388499,289.696,2358,161.869503546099,106.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,55.02,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2358,2.801,1
"464",1,6,0,0,1,2,0,2,4,3,0,2,175000,1,1,2,1,1,1,1,1,0,1,1,1,1,1,105.019503546099,22.93,34.5,471.25,25.29,30,20,0,42.6276595744681,42.13,67.7946428571429,41.9,53.6891904892798,68,96.5166666666667,517.5,34.5,34.5,12.9375,34.5,30.4411764705882,45,86.25,517.5,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,23,10.2666666666667,517.5,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,18,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,5,0,0,304.487907801418,218.4868,388.515803571429,619.411,327.653213716328,387.63,439.6585,4067.55,240.604503546099,158.515,85.344375,606.835,144.923823529412,206.85,358.9625,0,63.8834042553192,59.9718,303.171428571429,12.576,182.729390186916,180.78,80.696,4067.55,1.109,1
"465",1,2,1,0,0,2,0,2,3,4,0,4,50000,1,4,4,4,1,1,1,1,1,1,1,1,1,1,75.7695035460993,7.5,15,227.5,21,15,12.5,0,23.1276595744681,19,60.4821428571429,22.4,36.7857017533599,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,8.12765957446809,4,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,225,8.12765957446809,4,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,198.602907801418,97.89,340.277678571429,299.026,258.120909899056,204.720336605891,240.571,1768.5,134.719503546099,66.45,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,63.8834042553191,31.44,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,1768.5,1,2
"466",1,4,0,0,0,2,0,2,4,5,0,3,125000,1,1,1,1,0,0,1,1,0,1,1,1,1,1,83.2695035460993,15.68,20,220,22.1,30,12.5,0,28.1276595744681,27.63,62.3571428571429,30,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,7.63,54.8571428571429,10,23.2480140186916,22.8064516129032,10.2666666666667,300,8.12765957446809,7.63,38.5714285714286,0,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,10,3.9,8.45161290322581,0,0,225.752907801418,154.2518,352.646428571429,377.2,274.182331363386,245.350771388499,289.696,2358,161.869503546099,94.28,49.475,298.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,59.9718,303.171428571429,78.6,182.729390186916,112.829032258065,80.696,2358,1,1
